Date,Num_Children,Food_Remaining,Daily_Need,Food_Used,Donation_Amount,Expense_Total,Budget_Left,Food_Shortage,Suggested_Purchase,Quantity_To_Buy,Estimated_Cost,Emergency_Event,Medical_Treatment,Medical_Cost,Utility_Type,Utility_Cost,Staff_On_Duty,Notes,Food_Per_Child,Donation_Per_Child,Budget_Per_Child,Cost_Per_Child,Food_Shortage_Per_Child,Remaining_Days_Covered,Emergency_Flag,Medical_Flag,High_Utility_Cost,Daily_Status
2022-03-26,38,44,38,42,157841,41005,116836,0,None,0,0,None,None,0,Electricity,41692,3,Stable,1.11,4153.71,3074.63,2176.24,0.0,1.16,0,0,1,Good
2010-07-30,94,110,94,52,66140,101392,-35252,0,None,0,0,None,None,0,Gas,40560,9,Check food/donations,0.55,703.62,-375.02,1510.13,0.0,1.17,0,0,1,Critical
2023-08-31,34,20,34,20,152330,91815,60515,14,Maize Flour,14,29162,None,None,0,Water,51340,8,Check food/donations,0.59,4480.29,1779.85,4210.44,0.41,0.59,0,0,1,Warning
2019-04-14,68,69,68,29,126756,58622,68134,0,None,0,0,None,None,0,Electricity,50890,5,Stable,0.43,1864.06,1001.97,1610.47,0.0,1.01,0,0,1,Good
2022-05-17,67,110,67,52,31664,15587,16077,0,None,0,0,None,None,0,Electricity,38071,7,Stable,0.78,472.6,239.96,800.87,0.0,1.64,0,0,0,Critical
2011-11-02,75,73,75,62,43573,56245,-12672,2,Maize Flour,2,4464,Water Shortage,Malaria,8438,Internet,41061,3,Check food/donations,0.83,580.97,-168.96,1409.92,0.03,0.97,1,1,1,Warning
2010-04-07,85,82,85,17,5635,113396,-107761,3,Rice,3,4509,None,None,0,Internet,23148,5,Check food/donations,0.2,66.29,-1267.78,1606.4,0.04,0.96,0,0,0,Critical
2012-08-09,36,87,36,16,129541,85988,43553,0,None,0,0,None,None,0,Gas,37989,5,Stable,0.44,3598.36,1209.81,3443.81,0.0,2.42,0,0,0,Good
2010-10-23,28,68,28,68,184170,48550,135620,0,None,0,0,None,Fever,5965,Internet,29220,4,Stable,2.43,6577.5,4843.57,2990.54,0.0,2.43,0,1,0,Warning
2016-04-01,98,114,98,63,129007,60254,68753,0,None,0,0,None,Flu,32153,Gas,50182,10,Stable,0.64,1316.4,701.56,1454.99,0.0,1.16,0,1,1,Warning
2012-06-26,40,48,40,13,113088,30833,82255,0,None,0,0,None,None,0,Electricity,30002,8,Stable,0.33,2827.2,2056.38,1520.88,0.0,1.2,0,0,0,Good
2012-12-05,82,41,82,41,155159,103590,51569,41,Beans,41,85444,Fire,None,0,Electricity,24131,10,Check food/donations,0.5,1892.18,628.89,1557.57,0.5,0.5,1,0,0,Warning
2010-12-20,26,44,26,44,100846,51656,49190,0,None,0,0,None,None,0,Gas,17921,3,Stable,1.69,3878.69,1891.92,2676.04,0.0,1.69,0,0,0,Good
2016-05-02,66,77,66,62,145306,77860,67446,0,None,0,0,None,Diarrhea,5536,Internet,58830,5,Stable,0.94,2201.61,1021.91,2154.94,0.0,1.17,0,1,1,Warning
2012-01-18,63,38,63,38,104336,142901,-38565,25,Rice,25,56875,None,None,0,Internet,55074,10,Check food/donations,0.6,1656.13,-612.14,3142.46,0.4,0.6,0,0,1,Warning
2021-01-25,80,71,80,71,57582,55160,2422,9,Rice,9,21636,Fire,None,0,Internet,46056,4,Check food/donations,0.89,719.77,30.27,1265.2,0.11,0.89,1,0,1,Warning
2012-03-13,52,26,52,26,87871,147370,-59499,26,Maize Flour,26,41158,Water Shortage,None,0,Gas,57412,7,Check food/donations,0.5,1689.83,-1144.21,3938.12,0.5,0.5,1,0,1,Warning
2010-12-22,48,98,48,62,8424,125571,-117147,0,None,0,0,Power Outage,None,0,Electricity,21350,10,Check food/donations,1.29,175.5,-2440.56,3060.85,0.0,2.04,1,0,0,Warning
2023-04-15,83,95,83,37,86086,101831,-15745,0,None,0,0,Water Shortage,None,0,Gas,44937,4,Check food/donations,0.45,1037.18,-189.7,1768.29,0.0,1.14,1,0,1,Warning
2020-10-22,56,66,56,44,115700,82767,32933,0,None,0,0,None,Malaria,17392,Gas,41349,8,Stable,0.79,2066.07,588.09,2526.93,0.0,1.18,0,1,1,Warning
2013-12-27,73,90,73,64,80735,142488,-61753,0,None,0,0,None,None,0,Electricity,54796,6,Check food/donations,0.88,1105.96,-845.93,2702.52,0.0,1.23,0,0,1,Critical
2020-07-17,68,83,68,5,53202,144980,-91778,0,None,0,0,None,Flu,18088,Electricity,21441,6,Check food/donations,0.07,782.38,-1349.68,2713.37,0.0,1.22,0,1,0,Warning
2024-06-21,54,54,54,25,156749,76193,80556,0,None,0,0,None,Diarrhea,24910,Water,27855,3,Stable,0.46,2902.76,1491.78,2388.11,0.0,1.0,0,1,0,Warning
2012-11-13,83,24,83,24,2550,39799,-37249,59,Vegetables,59,97586,Water Shortage,None,0,Internet,15861,5,Check food/donations,0.29,30.72,-448.78,670.6,0.71,0.29,1,0,0,Warning
2010-10-18,80,106,80,49,101200,108110,-6910,0,None,0,0,None,None,0,Electricity,34365,7,Check food/donations,0.61,1265.0,-86.38,1780.94,0.0,1.32,0,0,0,Critical
2011-05-30,21,59,21,57,185015,109634,75381,0,None,0,0,None,None,0,Water,30407,9,Stable,2.71,8810.24,3589.57,6668.62,0.0,2.81,0,0,0,Good
2021-01-16,70,25,70,25,35628,39087,-3459,45,Rice,45,82845,Power Outage,Fever,27122,Internet,43357,9,Check food/donations,0.36,508.97,-49.41,1565.23,0.64,0.36,1,1,1,Warning
2012-07-10,73,24,73,24,31370,73808,-42438,49,Beans,49,106183,None,None,0,Electricity,31105,3,Check food/donations,0.33,429.73,-581.34,1437.16,0.67,0.33,0,0,0,Warning
2019-02-21,88,105,88,31,126880,120865,6015,0,None,0,0,None,None,0,Gas,55828,10,Stable,0.35,1441.82,68.35,2007.88,0.0,1.19,0,0,1,Critical
2010-04-03,90,85,90,11,5126,89090,-83964,5,Rice,5,12195,None,None,0,Internet,50190,9,Check food/donations,0.12,56.96,-932.93,1547.56,0.06,0.94,0,0,1,Critical
2011-03-12,97,90,97,76,104079,122602,-18523,7,Vegetables,7,13321,None,None,0,Gas,55263,3,Check food/donations,0.78,1072.98,-190.96,1833.66,0.07,0.93,0,0,1,Warning
2012-09-08,98,31,98,29,68828,79953,-11125,67,Maize Flour,67,118590,Water Shortage,None,0,Internet,23785,8,Check food/donations,0.3,702.33,-113.52,1058.55,0.68,0.32,1,0,0,Warning
2012-02-20,36,34,36,34,58601,129219,-70618,2,Maize Flour,2,3168,Power Outage,None,0,Internet,17075,4,Check food/donations,0.94,1627.81,-1961.61,4063.72,0.06,0.94,1,0,0,Warning
2014-02-08,57,80,57,46,168685,24118,144567,0,None,0,0,None,None,0,Water,49088,4,Stable,0.81,2959.39,2536.26,1284.32,0.0,1.4,0,0,1,Good
2020-03-17,82,21,82,21,121981,103749,18232,61,Rice,61,102846,Power Outage,Fever,6608,Water,55251,8,Check food/donations,0.26,1487.57,222.34,2019.61,0.74,0.26,1,1,1,Warning
2012-07-20,23,28,23,28,13787,72035,-58248,0,None,0,0,Power Outage,None,0,Gas,43594,4,Check food/donations,1.22,599.43,-2532.52,5027.35,0.0,1.22,1,0,1,Warning
2013-07-26,87,82,87,66,194036,41238,152798,5,Beans,5,11350,None,Malaria,26116,Water,37709,7,Check food/donations,0.76,2230.3,1756.3,1207.62,0.06,0.94,0,1,0,Warning
2018-07-28,99,78,99,46,90299,111438,-21139,21,Beans,21,38346,None,None,0,Electricity,49362,10,Check food/donations,0.46,912.11,-213.53,1624.24,0.21,0.79,0,0,1,Warning
2010-11-15,65,50,65,50,4641,132179,-127538,15,Maize Flour,15,28785,None,None,0,Electricity,15111,4,Check food/donations,0.77,71.4,-1962.12,2266.0,0.23,0.77,0,0,0,Warning
2015-10-18,38,8,38,8,149188,56714,92474,30,Beans,30,67140,None,None,0,Gas,31528,7,Check food/donations,0.21,3926.0,2433.53,2322.16,0.79,0.21,0,0,0,Warning
2017-08-26,97,60,97,16,110855,28231,82624,37,Rice,37,68191,None,Malaria,32071,Water,23211,3,Check food/donations,0.16,1142.84,851.79,860.96,0.38,0.62,0,1,0,Warning
2016-09-09,63,44,63,44,71585,62905,8680,19,Vegetables,19,29659,Water Shortage,None,0,Water,37915,4,Check food/donations,0.7,1136.27,137.78,1600.32,0.3,0.7,1,0,0,Warning
2019-01-15,97,89,97,69,158999,108729,50270,8,Vegetables,8,18720,None,None,0,Electricity,55971,7,Check food/donations,0.71,1639.16,518.25,1697.94,0.08,0.92,0,0,1,Warning
2020-03-26,22,70,22,32,26475,105416,-78941,0,None,0,0,Fire,None,0,Water,54483,7,Check food/donations,1.45,1203.41,-3588.23,7268.14,0.0,3.18,1,0,1,Warning
2022-04-16,66,27,66,27,67584,27468,40116,39,Beans,39,93483,Water Shortage,Malaria,7573,Water,44407,3,Check food/donations,0.41,1024.0,607.82,1203.76,0.59,0.41,1,1,1,Warning
2018-10-26,51,26,51,26,53099,74445,-21346,25,Rice,25,58725,Power Outage,None,0,Internet,40949,10,Check food/donations,0.51,1041.16,-418.55,2262.63,0.49,0.51,1,0,1,Warning
2017-08-06,46,7,46,7,163404,120977,42427,39,Beans,39,73086,None,None,0,Gas,36668,9,Check food/donations,0.15,3552.26,922.33,3427.07,0.85,0.15,0,0,0,Warning
2024-07-28,52,53,52,53,88134,144590,-56456,0,None,0,0,Water Shortage,None,0,Water,54150,7,Check food/donations,1.02,1694.88,-1085.69,3821.92,0.0,1.02,1,0,1,Warning
2020-10-03,64,20,64,20,156435,59904,96531,44,Maize Flour,44,98076,None,None,0,Electricity,28493,5,Check food/donations,0.31,2444.3,1508.3,1381.2,0.69,0.31,0,0,0,Warning
2019-11-13,37,39,37,39,11929,27535,-15606,0,None,0,0,Fire,Fever,20213,Gas,43237,8,Check food/donations,1.05,322.41,-421.78,2459.05,0.0,1.05,1,1,1,Warning
2020-05-11,34,9,34,9,62540,21496,41044,25,Maize Flour,25,62225,Power Outage,None,0,Internet,37350,10,Check food/donations,0.26,1839.41,1207.18,1730.76,0.74,0.26,1,0,0,Warning
2010-09-23,82,26,82,26,43509,55718,-12209,56,Beans,56,93520,None,Fever,18149,Electricity,33444,7,Check food/donations,0.32,530.6,-148.89,1308.67,0.68,0.32,0,1,0,Warning
2013-03-18,88,63,88,42,133438,79846,53592,25,Beans,25,39500,None,None,0,Electricity,53504,7,Check food/donations,0.48,1516.34,609.0,1515.34,0.28,0.72,0,0,1,Warning
2017-11-11,93,73,93,53,25049,49041,-23992,20,Maize Flour,20,38920,None,None,0,Gas,30301,8,Check food/donations,0.57,269.34,-257.98,853.14,0.22,0.78,0,0,0,Warning
2023-09-29,38,61,38,26,137013,23223,113790,0,None,0,0,None,None,0,Electricity,24562,4,Stable,0.68,3605.61,2994.47,1257.5,0.0,1.61,0,0,0,Good
2020-11-27,96,96,96,42,151056,52048,99008,0,None,0,0,None,None,0,Electricity,17969,9,Stable,0.44,1573.5,1031.33,729.34,0.0,1.0,0,0,0,Good
2015-02-04,41,90,41,77,46828,134505,-87677,0,None,0,0,Water Shortage,None,0,Electricity,30031,7,Check food/donations,1.88,1142.15,-2138.46,4013.07,0.0,2.2,1,0,0,Warning
2011-08-30,60,23,60,13,183662,73432,110230,37,Rice,37,66970,Fire,Fever,26901,Electricity,32599,6,Check food/donations,0.22,3061.03,1837.17,2215.53,0.62,0.38,1,1,0,Warning
2023-03-05,54,79,54,47,157214,147286,9928,0,None,0,0,None,None,0,Water,25233,6,Stable,0.87,2911.37,183.85,3194.8,0.0,1.46,0,0,0,Critical
2016-07-27,36,59,36,20,100448,146447,-45999,0,None,0,0,Water Shortage,Malaria,7078,Internet,40191,8,Check food/donations,0.56,2790.22,-1277.75,5381.0,0.0,1.64,1,1,1,Warning
2019-04-04,34,8,34,8,109021,124888,-15867,26,Beans,26,55900,Fire,None,0,Gas,20849,6,Check food/donations,0.24,3206.5,-466.68,4286.38,0.76,0.24,1,0,0,Warning
2020-04-03,85,116,85,15,67103,116948,-49845,0,None,0,0,Water Shortage,None,0,Electricity,32224,9,Check food/donations,0.18,789.45,-586.41,1754.96,0.0,1.36,1,0,0,Warning
2023-10-25,25,117,25,65,31438,37938,-6500,0,None,0,0,None,None,0,Electricity,27999,4,Check food/donations,2.6,1257.52,-260.0,2637.48,0.0,4.68,0,0,0,Critical
2016-08-12,83,89,83,79,307,84789,-84482,0,None,0,0,Power Outage,None,0,Gas,29081,8,Check food/donations,0.95,3.7,-1017.86,1371.93,0.0,1.07,1,0,0,Warning
2018-01-21,27,14,27,14,20256,33963,-13707,13,Rice,13,31096,Power Outage,None,0,Electricity,20358,4,Check food/donations,0.52,750.22,-507.67,2011.89,0.48,0.52,1,0,0,Warning
2011-02-12,83,24,83,24,193262,47926,145336,59,Vegetables,59,132042,None,None,0,Gas,54874,8,Check food/donations,0.29,2328.46,1751.04,1238.55,0.71,0.29,0,0,1,Warning
2024-12-13,30,25,30,25,22666,46220,-23554,5,Rice,5,8345,None,Diarrhea,4163,Electricity,51791,5,Check food/donations,0.83,755.53,-785.13,3405.8,0.17,0.83,0,1,1,Warning
2013-09-08,68,6,68,6,149873,119002,30871,62,Vegetables,62,123070,Power Outage,Fever,24166,Electricity,48570,9,Check food/donations,0.09,2204.01,453.99,2819.68,0.91,0.09,1,1,1,Warning
2017-04-14,68,39,68,39,64334,112294,-47960,29,Vegetables,29,61451,Power Outage,None,0,Electricity,24003,9,Check food/donations,0.57,946.09,-705.29,2004.37,0.43,0.57,1,0,0,Warning
2015-06-06,34,23,34,23,162861,147180,15681,11,Vegetables,11,22033,Power Outage,None,0,Water,55960,5,Check food/donations,0.68,4790.03,461.21,5974.71,0.32,0.68,1,0,1,Warning
2016-10-20,28,80,28,12,63280,137554,-74274,0,None,0,0,Fire,None,0,Water,39662,9,Check food/donations,0.43,2260.0,-2652.64,6329.14,0.0,2.86,1,0,0,Warning
2013-08-10,60,17,60,17,8702,44030,-35328,43,Vegetables,43,68886,Water Shortage,None,0,Internet,18150,8,Check food/donations,0.28,145.03,-588.8,1036.33,0.72,0.28,1,0,0,Warning
2014-02-27,61,7,61,7,5167,72998,-67831,54,Vegetables,54,129762,Sickness,Diarrhea,1393,Electricity,33679,3,Check food/donations,0.11,84.7,-1111.98,1771.64,0.89,0.11,1,1,0,Warning
2019-01-26,24,20,24,20,172614,70704,101910,4,Rice,4,6628,None,None,0,Internet,49499,3,Check food/donations,0.83,7192.25,4246.25,5008.46,0.17,0.83,0,0,1,Critical
2011-09-27,97,77,97,77,159590,143171,16419,20,Beans,20,33860,Water Shortage,Fever,6545,Electricity,57855,9,Check food/donations,0.79,1645.26,169.27,2139.91,0.21,0.79,1,1,1,Warning
2013-03-13,100,48,100,48,82622,92098,-9476,52,Rice,52,122304,Water Shortage,None,0,Gas,29137,5,Check food/donations,0.48,826.22,-94.76,1212.35,0.52,0.48,1,0,0,Warning
2016-11-28,96,28,96,28,125247,132620,-7373,68,Rice,68,149804,Power Outage,Diarrhea,22810,Water,58376,9,Check food/donations,0.29,1304.66,-76.8,2227.15,0.71,0.29,1,1,1,Warning
2013-07-30,44,113,44,22,85542,119529,-33987,0,None,0,0,None,None,0,Gas,38218,6,Check food/donations,0.5,1944.14,-772.43,3585.16,0.0,2.57,0,0,0,Critical
2022-04-28,40,88,40,16,101149,115799,-14650,0,None,0,0,Fire,None,0,Gas,28118,5,Check food/donations,0.4,2528.72,-366.25,3597.93,0.0,2.2,1,0,0,Warning
2024-10-24,36,96,36,8,41869,75774,-33905,0,None,0,0,None,None,0,Gas,19088,10,Check food/donations,0.22,1163.03,-941.81,2635.06,0.0,2.67,0,0,0,Critical
2021-10-09,94,35,94,35,62611,40139,22472,59,Vegetables,59,96819,None,None,0,Electricity,19084,4,Check food/donations,0.37,666.07,239.06,630.03,0.63,0.37,0,0,0,Warning
2011-03-24,27,43,27,14,156520,21154,135366,0,None,0,0,None,Flu,31387,Internet,58325,9,Stable,0.52,5797.04,5013.56,4106.15,0.0,1.59,0,1,1,Warning
2022-03-05,78,102,78,34,44272,37286,6986,0,None,0,0,Fire,None,0,Electricity,50081,10,Stable,0.44,567.59,89.56,1120.09,0.0,1.31,1,0,1,Warning
2018-04-27,38,34,38,34,5575,136263,-130688,4,Vegetables,4,7764,None,Malaria,28251,Electricity,26006,8,Check food/donations,0.89,146.71,-3439.16,5013.68,0.11,0.89,0,1,0,Warning
2014-08-28,32,98,32,48,133472,102164,31308,0,None,0,0,None,None,0,Internet,38612,4,Stable,1.5,4171.0,978.38,4399.25,0.0,3.06,0,0,0,Good
2015-06-10,70,64,70,12,148643,18142,130501,6,Rice,6,14688,None,Flu,11138,Internet,49721,9,Check food/donations,0.17,2123.47,1864.3,1128.59,0.09,0.91,0,1,1,Warning
2020-11-03,94,61,94,20,24985,58025,-33040,33,Beans,33,75108,Power Outage,None,0,Electricity,24864,4,Check food/donations,0.21,265.8,-351.49,881.8,0.35,0.65,1,0,0,Warning
2024-11-27,29,86,29,10,46979,88414,-41435,0,None,0,0,Power Outage,None,0,Electricity,49741,3,Check food/donations,0.34,1619.97,-1428.79,4763.97,0.0,2.97,1,0,1,Warning
2016-10-18,44,89,44,33,151553,26293,125260,0,None,0,0,None,None,0,Electricity,40145,8,Stable,0.75,3444.39,2846.82,1509.95,0.0,2.02,0,0,1,Good
2023-08-18,33,80,33,50,111407,54428,56979,0,None,0,0,None,None,0,Gas,20006,6,Stable,1.52,3375.97,1726.64,2255.58,0.0,2.42,0,0,0,Good
2022-04-25,25,21,25,21,84884,123400,-38516,4,Vegetables,4,6692,Water Shortage,None,0,Gas,55228,10,Check food/donations,0.84,3395.36,-1540.64,7145.12,0.16,0.84,1,0,1,Warning
2023-08-04,79,45,79,6,171546,84752,86794,34,Beans,34,80784,Sickness,None,0,Internet,55545,3,Check food/donations,0.08,2171.47,1098.66,1775.91,0.43,0.57,1,0,1,Warning
2017-05-29,86,57,86,22,152385,41008,111377,29,Beans,29,56057,None,None,0,Electricity,56545,4,Check food/donations,0.26,1771.92,1295.08,1134.34,0.34,0.66,0,0,1,Warning
2018-02-14,24,15,24,15,33549,99106,-65557,9,Maize Flour,9,16488,Power Outage,None,0,Water,57517,6,Check food/donations,0.62,1397.88,-2731.54,6525.96,0.38,0.62,1,0,1,Warning
2016-11-29,30,79,30,61,149281,59156,90125,0,None,0,0,None,None,0,Internet,36839,6,Stable,2.03,4976.03,3004.17,3199.83,0.0,2.63,0,0,0,Good
2012-11-24,21,13,21,13,52352,84902,-32550,8,Vegetables,8,13672,None,None,0,Electricity,56869,9,Check food/donations,0.62,2492.95,-1550.0,6751.0,0.38,0.62,0,0,1,Warning
2024-11-05,69,83,69,29,31890,20122,11768,0,None,0,0,None,Fever,4378,Internet,42014,9,Stable,0.42,462.17,170.55,963.97,0.0,1.2,0,1,1,Warning
2023-01-22,69,20,69,20,116726,124783,-8057,49,Maize Flour,49,87073,None,Fever,9461,Internet,29369,5,Check food/donations,0.29,1691.68,-116.77,2371.2,0.71,0.29,0,1,0,Warning
2015-03-15,23,117,23,74,187727,55852,131875,0,None,0,0,None,Flu,25258,Electricity,51011,7,Stable,3.22,8162.04,5733.7,5744.39,0.0,5.09,0,1,1,Warning
2016-08-25,78,40,78,35,76220,124918,-48698,38,Rice,38,88350,None,None,0,Electricity,26341,10,Check food/donations,0.45,977.18,-624.33,1939.22,0.49,0.51,0,0,0,Warning
2011-08-17,79,117,79,46,48989,33640,15349,0,None,0,0,None,None,0,Gas,32193,9,Stable,0.58,620.11,194.29,833.33,0.0,1.48,0,0,0,Critical
2020-04-22,24,9,24,9,81833,60644,21189,15,Beans,15,27330,None,Fever,21902,Gas,57760,3,Check food/donations,0.38,3409.71,882.88,5846.08,0.62,0.38,0,1,1,Warning
2012-02-06,27,33,27,33,18062,132881,-114819,0,None,0,0,Fire,Diarrhea,33770,Electricity,21446,5,Check food/donations,1.22,668.96,-4252.56,6966.56,0.0,1.22,1,1,0,Warning
2014-01-31,89,68,89,39,174298,117092,57206,21,Beans,21,49665,Power Outage,None,0,Electricity,16355,4,Check food/donations,0.44,1958.4,642.76,1499.4,0.24,0.76,1,0,0,Warning
2024-12-07,78,94,78,20,6776,126004,-119228,0,None,0,0,None,None,0,Internet,36897,8,Check food/donations,0.26,86.87,-1528.56,2088.47,0.0,1.21,0,0,0,Critical
2015-05-10,60,116,60,30,379,50951,-50572,0,None,0,0,None,None,0,Internet,20878,4,Check food/donations,0.5,6.32,-842.87,1197.15,0.0,1.93,0,0,0,Critical
2013-02-03,50,59,50,8,36368,122607,-86239,0,None,0,0,None,None,0,Electricity,42667,10,Check food/donations,0.16,727.36,-1724.78,3305.48,0.0,1.18,0,0,1,Critical
2016-07-22,68,65,68,65,37712,129536,-91824,3,Rice,3,4554,Power Outage,None,0,Internet,46522,5,Check food/donations,0.96,554.59,-1350.35,2589.09,0.04,0.96,1,0,1,Warning
2011-09-13,46,118,46,38,170953,128381,42572,0,None,0,0,None,None,0,Electricity,56511,9,Stable,0.83,3716.37,925.48,4019.39,0.0,2.57,0,0,1,Good
2013-04-25,33,101,33,24,2107,74285,-72178,0,None,0,0,None,None,0,Internet,45688,4,Check food/donations,0.73,63.85,-2187.21,3635.55,0.0,3.06,0,0,1,Critical
2018-06-29,26,91,26,19,43455,105917,-62462,0,None,0,0,Fire,None,0,Internet,21576,6,Check food/donations,0.73,1671.35,-2402.38,4903.58,0.0,3.5,1,0,0,Warning
2019-04-17,96,63,96,49,176038,146605,29433,33,Rice,33,61941,None,Malaria,33736,Gas,29733,4,Check food/donations,0.51,1833.73,306.59,2188.27,0.34,0.66,0,1,0,Warning
2020-10-11,29,111,29,23,87753,60453,27300,0,None,0,0,None,None,0,Electricity,20908,6,Stable,0.79,3025.97,941.38,2805.55,0.0,3.83,0,0,0,Critical
2020-06-04,56,49,56,46,193666,23032,170634,7,Rice,7,12404,None,Fever,33378,Internet,42473,3,Check food/donations,0.82,3458.32,3047.04,1765.77,0.12,0.88,0,1,1,Warning
2012-03-31,48,30,48,17,154024,130539,23485,18,Beans,18,29250,None,None,0,Water,42661,6,Check food/donations,0.35,3208.83,489.27,3608.33,0.38,0.62,0,0,1,Warning
2021-11-14,69,33,69,11,4050,55927,-51877,36,Vegetables,36,54684,None,None,0,Gas,28760,4,Check food/donations,0.16,58.7,-751.84,1227.35,0.52,0.48,0,0,0,Warning
2020-11-23,30,116,30,55,112448,75875,36573,0,None,0,0,None,None,0,Water,31163,3,Stable,1.83,3748.27,1219.1,3567.93,0.0,3.87,0,0,0,Good
2012-11-14,73,88,73,45,96772,43251,53521,0,None,0,0,None,Malaria,27102,Electricity,37567,3,Stable,0.62,1325.64,733.16,1478.36,0.0,1.21,0,1,0,Warning
2022-06-01,61,9,61,7,88758,142610,-53852,52,Beans,52,117520,None,Malaria,32284,Internet,18449,9,Check food/donations,0.11,1455.05,-882.82,3169.56,0.85,0.15,0,1,0,Warning
2020-12-29,97,55,97,43,47537,76019,-28482,42,Vegetables,42,87696,None,None,0,Gas,43709,9,Check food/donations,0.44,490.07,-293.63,1234.31,0.43,0.57,0,0,1,Warning
2015-08-16,62,114,62,19,21562,55063,-33501,0,None,0,0,Power Outage,Malaria,29146,Water,58718,7,Check food/donations,0.31,347.77,-540.34,2305.27,0.0,1.84,1,1,1,Warning
2021-09-05,49,15,49,15,72688,132225,-59537,34,Beans,34,60656,None,None,0,Gas,29540,4,Check food/donations,0.31,1483.43,-1215.04,3301.33,0.69,0.31,0,0,0,Warning
2023-02-16,87,55,87,35,7433,73493,-66060,32,Maize Flour,32,58432,Power Outage,Fever,8303,Internet,47597,4,Check food/donations,0.4,85.44,-759.31,1487.28,0.37,0.63,1,1,1,Warning
2016-03-19,56,15,56,15,928,44554,-43626,41,Rice,41,99056,None,None,0,Water,21787,8,Check food/donations,0.27,16.57,-779.04,1184.66,0.73,0.27,0,0,0,Warning
2013-07-25,41,59,41,52,91453,103943,-12490,0,None,0,0,Fire,None,0,Internet,48079,8,Check food/donations,1.27,2230.56,-304.63,3707.85,0.0,1.44,1,0,1,Warning
2017-10-19,66,92,66,22,166094,122993,43101,0,None,0,0,None,None,0,Water,15306,7,Stable,0.33,2516.58,653.05,2095.44,0.0,1.39,0,0,0,Good
2011-07-12,61,53,61,36,14987,109196,-94209,8,Beans,8,19608,None,None,0,Gas,32182,10,Check food/donations,0.59,245.69,-1544.41,2317.67,0.13,0.87,0,0,0,Warning
2013-03-10,77,32,77,18,156240,56163,100077,45,Rice,45,90630,Water Shortage,None,0,Gas,38436,4,Check food/donations,0.23,2029.09,1299.7,1228.56,0.58,0.42,1,0,0,Warning
2020-08-03,98,81,98,10,146121,119384,26737,17,Rice,17,35921,Power Outage,None,0,Electricity,23128,8,Check food/donations,0.1,1491.03,272.83,1454.2,0.17,0.83,1,0,0,Warning
2010-03-21,23,59,23,17,145268,66400,78868,0,None,0,0,None,Malaria,19295,Electricity,25920,7,Stable,0.74,6316.0,3429.04,4852.83,0.0,2.57,0,1,0,Warning
2017-12-24,68,5,68,5,94677,140742,-46065,63,Rice,63,138915,None,None,0,Gas,38666,7,Check food/donations,0.07,1392.31,-677.43,2638.35,0.93,0.07,0,0,0,Warning
2015-10-10,65,21,65,21,14525,39924,-25399,44,Maize Flour,44,71412,Fire,Fever,34765,Electricity,31659,4,Check food/donations,0.32,223.46,-390.75,1636.12,0.68,0.32,1,1,0,Warning
2017-06-06,69,27,69,27,183008,80628,102380,42,Vegetables,42,102564,Water Shortage,None,0,Electricity,47203,10,Check food/donations,0.39,2652.29,1483.77,1852.62,0.61,0.39,1,0,1,Warning
2018-12-25,38,12,38,12,113523,114281,-758,26,Beans,26,55146,Power Outage,Fever,10841,Electricity,56716,7,Check food/donations,0.32,2987.45,-19.95,4785.21,0.68,0.32,1,1,1,Warning
2015-08-05,39,102,39,34,12277,79590,-67313,0,None,0,0,None,Flu,27757,Electricity,50768,3,Check food/donations,0.87,314.79,-1725.97,4054.23,0.0,2.62,0,1,1,Warning
2015-09-17,35,37,35,10,21487,68001,-46514,0,None,0,0,Sickness,Malaria,7514,Gas,47654,8,Check food/donations,0.29,613.91,-1328.97,3519.11,0.0,1.06,1,1,1,Warning
2015-08-25,86,19,86,19,141868,57206,84662,67,Beans,67,148472,Water Shortage,Malaria,4191,Gas,35878,4,Check food/donations,0.22,1649.63,984.44,1131.1,0.78,0.22,1,1,0,Warning
2021-09-28,29,37,29,34,112440,102859,9581,0,None,0,0,None,None,0,Gas,54965,3,Stable,1.17,3877.24,330.38,5442.21,0.0,1.28,0,0,1,Critical
